datetime,machineID,volt,rotate,pressure,vibration
2015-02-13 13:00:00,2,184.230523765174,512.203336625507,87.8812016388151,36.6394038836032
2015-02-21 21:00:00,2,144.36138607366,454.469725467156,114.859117240543,45.8130737369884
2015-03-02 05:00:00,2,165.12494374952,360.322911484687,96.8402941832283,39.9949023741782
2015-03-10 13:00:00,2,179.811138983562,520.723937685564,110.084640178406,41.5947526122925
2015-03-18 21:00:00,2,183.588731490511,314.237986371923,117.274331411803,45.9153891684706
2015-03-27 05:00:00,2,186.875723611593,429.290173396899,99.7279193670677,34.7244471132437
2015-04-04 13:00:00,2,174.123479355003,417.323062043393,99.5016476228803,47.8408092598745
2015-04-12 21:00:00,2,179.947879061181,365.243459947842,105.431692390526,42.3884758433596
2015-04-21 05:00:00,2,192.25539510523,461.973457904926,106.180997556751,45.5461719675185
2015-04-29 13:00:00,2,173.96843906698,374.728979257903,96.5640317751387,35.0678169319561
2015-05-07 21:00:00,2,185.242111419091,496.800851684201,109.737562211033,47.1196475016965
2015-05-16 05:00:00,2,197.561296004544,449.160954498783,101.843533005152,38.3497953882426
2015-05-24 13:00:00,2,151.569803334429,417.581915405143,118.318116880315,33.8346936977203
2015-06-01 21:00:00,2,166.134894871035,460.564170824684,113.357953271837,35.4921983378987
2015-06-10 05:00:00,2,161.810841232777,356.578163097603,116.979420376868,46.5462559559855
2015-06-18 13:00:00,2,168.973855473641,392.175270657695,85.8016246788673,32.883001003747
2015-06-26 21:00:00,2,150.507913165242,392.487555755607,119.744980062707,33.0618562463145
2015-07-05 05:00:00,2,185.927904519046,492.822828181484,94.0735703957919,40.5194360707775
2015-07-13 13:00:00,2,157.853076648544,506.886125870036,96.7278938637206,42.040234427632
2015-07-21 21:00:00,2,192.256698396,490.132981807619,98.4960528254928,40.5060089027754
2015-07-30 05:00:00,2,184.998187066774,479.384288555946,127.518782500822,45.0326352813538
2015-08-07 13:00:00,2,179.696078512885,429.239424199092,104.674716560205,39.4783418678602
2015-08-15 21:00:00,2,215.274453154087,472.914024249057,100.540917716448,39.5556694431398
2015-08-24 05:00:00,2,171.588974325311,515.446596935173,114.607827546515,35.2558381555711
2015-09-01 13:00:00,2,170.986579450736,412.39278493399,98.1752916309384,46.333438076333
2015-09-09 21:00:00,2,182.405580547022,458.66683101282,96.9473466240449,37.4085693050605
2015-09-18 05:00:00,2,190.741697895344,400.09153167847,84.9675616863535,31.7776542021585
2015-09-26 13:00:00,2,188.091303554375,383.915068521426,96.6293912152261,42.3100544652838
2015-10-04 21:00:00,2,135.716663727772,493.776395887831,90.380498920242,42.7856684866804
2015-10-13 05:00:00,2,174.085068070257,516.24342758329,105.136483352062,39.4712186944175
2015-10-21 13:00:00,2,177.593128625567,499.181046275487,103.888781543108,38.475422914477
2015-10-29 21:00:00,2,171.65358204097,474.629923833066,91.9768647370464,44.6414074233109
2015-11-07 05:00:00,2,155.828513198245,386.249287385625,97.7535514913632,45.0948259970597
2015-11-15 13:00:00,2,155.786915748998,440.538942225813,97.7472427937604,36.6573743945407
2015-11-23 21:00:00,2,192.467733978422,471.990919282146,124.3839508062,41.7714888287017
2015-12-02 05:00:00,2,180.133836110244,480.912876692435,102.871823661556,45.721088149054
2015-12-10 13:00:00,2,164.911409571206,440.791830402643,93.7907802516509,38.2618586397959
2015-12-18 21:00:00,2,162.569071137485,441.958231004239,108.424540586918,36.5113458837151
2015-12-27 05:00:00,2,181.554894873075,415.839025807052,96.1354028207356,36.5100392762069
2015-01-04 12:00:00,3,210.590623257269,434.481272513004,114.630314537024,40.8910121204938
2015-01-12 20:00:00,3,175.549091991855,524.767476255531,77.1645382896621,32.6102434771239
2015-01-21 04:00:00,3,180.44615494601,398.041133605339,114.746267206346,41.2522297377756
2015-01-29 12:00:00,3,174.271606594254,386.569983745389,115.109666037203,32.1534982870462
2015-02-06 20:00:00,3,186.348809275929,391.345011821498,115.110555169612,36.971779919457
2015-02-15 04:00:00,3,163.802726779823,420.037964155911,102.082143893192,34.3246463311012
2015-02-23 12:00:00,3,178.21389287645,515.773132680391,105.183546127525,50.5693444815183
2015-03-03 20:00:00,3,172.567504717148,397.741840590326,106.456101045279,41.8686514237072
2015-03-12 04:00:00,3,194.008887766315,531.990105124914,122.039769928114,39.6715759962171
2015-03-20 12:00:00,3,158.582231252003,518.035733177442,77.1308966244254,41.4403083195564
2015-03-28 20:00:00,3,184.505333440097,373.943566744805,83.77819053444,36.1356724712276
2015-04-06 04:00:00,3,187.993543577492,459.54839164587,119.528670238454,42.6762879822253
2015-04-14 12:00:00,3,167.065070395905,446.522386142585,103.828248403592,38.1355110803977
2015-04-22 20:00:00,3,138.390010509639,471.387423756418,105.307447977055,46.0018703827651
2015-05-01 04:00:00,3,190.249553203713,447.927738032479,111.061531587188,27.3830628449138
2015-05-09 12:00:00,3,172.674048351338,444.309022471068,83.6863344298888,36.4213100592583
2015-05-17 20:00:00,3,158.833882158165,423.568293898286,93.6840694615715,33.4700329709907
2015-05-26 04:00:00,3,152.895091827709,528.855065110453,91.6070738396884,37.3792431249285
2015-06-03 12:00:00,3,145.724489649109,488.729718473564,92.7032231039868,43.8724706452328
2015-06-11 20:00:00,3,184.05746850816,445.138226737255,97.5067132185824,33.1214293707349
2015-06-20 04:00:00,3,156.478908835244,478.430017347327,111.404191783099,46.2154331422606
2015-06-28 12:00:00,3,165.538933521615,419.898107714687,92.7598625367482,39.8416809199262
2015-07-06 20:00:00,3,170.724502633855,432.639403378552,103.048357086846,42.2269019975882
2015-07-15 04:00:00,3,161.604570155456,393.094788880458,97.6236616449986,39.9393033195933
2015-07-23 12:00:00,3,184.333486110992,452.597968189459,92.3656445032842,39.3458273414237
2015-07-31 20:00:00,3,168.945131288238,467.999704486807,106.802319820655,44.718083060766
2015-08-09 04:00:00,3,166.008766463789,509.959330470874,105.202705839141,40.7155508374305
2015-08-17 12:00:00,3,158.50689296342,483.970801766118,105.017673439538,39.7781375735296
2015-08-25 20:00:00,3,162.973549691906,449.377880620352,75.7633414081201,48.9089242003522
2015-09-03 04:00:00,3,150.795298719621,454.957421482008,101.288542407019,49.4110663220354
2015-09-11 12:00:00,3,158.980981898107,445.164702231249,93.9420421047304,45.9007540681159
2015-09-19 20:00:00,3,166.761496254693,338.533401980821,97.8445456856338,43.6377991823525
2015-09-28 04:00:00,3,170.054697513738,447.100543154926,118.512636930184,39.8602247622477
2015-10-06 12:00:00,3,170.387298208544,421.171279083401,109.204487865151,36.1770178829573
2015-10-14 20:00:00,3,182.740632306456,469.155523148113,96.2937990797313,36.3069991463218
2015-10-23 04:00:00,3,178.137225962715,493.095106376028,83.5816999325014,28.6710695317986
2015-10-31 12:00:00,3,165.947965754263,418.198400647,103.976212123829,44.805771226905
2015-11-08 20:00:00,3,148.150911771667,418.47566902514,90.4002749314422,43.3547813859727
2015-11-17 04:00:00,3,170.014644022667,448.310476551958,85.6168117639235,34.5489590011445
2015-11-25 12:00:00,3,187.316596638457,512.285770249906,99.5296065595246,52.4323655610832
2015-12-03 20:00:00,3,178.589694820145,443.780545815997,107.3654615787,47.0500400466792
2015-12-12 04:00:00,3,188.061942397857,518.057617164311,91.4897508731334,45.6683583032894
2015-12-20 12:00:00,3,161.788238851059,468.343895018097,118.995842330241,34.8119602611498
2015-12-28 20:00:00,3,155.243185724694,514.915929729239,110.964463678466,48.1996085289998
2015-01-06 03:00:00,4,172.32223530181,498.885149888586,99.8245641823766,37.8679555914295
2015-01-14 11:00:00,4,160.129228022644,484.185914192753,95.8161446745459,34.0280663980235
2015-01-22 19:00:00,4,170.492617763089,450.8253782051,100.526668921881,43.6967911926219
2015-01-31 03:00:00,4,186.57629994457,435.961277924973,96.8973320264028,38.786838733271
2015-02-08 11:00:00,4,168.379849796537,419.069485268301,102.840454871574,31.8131694992841
2015-02-16 19:00:00,4,151.38155994596,372.78877523427,94.1103307130224,37.2583007571397
2015-02-25 03:00:00,4,170.559297942821,429.000118447695,100.109461726019,39.9986269097196
2015-03-05 11:00:00,4,170.122964881875,398.927107760881,89.6728931518185,37.1558809706512
2015-03-13 19:00:00,4,176.735046787195,491.358028032351,92.7054648253906,46.6757845938506
2015-03-22 03:00:00,4,178.697236890402,434.290649881171,79.5516860610678,44.3352294670488
2015-03-30 11:00:00,4,179.838962276944,400.853583044882,100.695953366559,52.7152856390498
2015-04-07 19:00:00,4,161.649915334086,454.490464581491,95.8816352348706,35.542252229321
2015-04-16 03:00:00,4,168.543199146775,420.9853206383,101.215002451518,37.9254780801199
2015-04-24 11:00:00,4,187.862554951746,427.896917188269,101.176728197039,33.8148892551625
2015-05-02 19:00:00,4,143.385776013833,497.354321952785,96.783441318495,46.5258792969655
2015-05-11 03:00:00,4,193.372805851262,502.501994920697,85.4504949932253,37.5928579191989
2015-05-19 11:00:00,4,184.273096815241,552.502156953267,95.9886277279871,46.258471369198
2015-05-27 19:00:00,4,171.813302670185,397.676809034959,106.093576334557,47.0541508097162
2015-06-05 03:00:00,4,158.303372942676,462.263312909213,89.8914492061345,31.9750971314638
2015-06-13 11:00:00,4,167.029958192703,490.811054672394,107.954039665099,34.6946388469468
2015-06-21 19:00:00,4,175.778502569483,378.602205192234,93.4285245511442,39.28938251351
2015-06-30 03:00:00,4,168.536052084068,458.764256429827,102.021089990209,39.761255126593
2015-07-08 11:00:00,4,162.804929180194,409.129561021128,97.1387564432538,42.4087682403483
2015-07-16 19:00:00,4,193.36346431052,457.923636675917,85.2553100220334,36.9737757287509
2015-07-25 03:00:00,4,167.197645349589,458.521482441548,100.146549512418,27.4671734620397
2015-08-02 11:00:00,4,127.599485883424,487.052408896509,100.569714624503,42.8033265585587
2015-08-10 19:00:00,4,158.711116307527,405.581793223494,91.485056718707,40.2179238144337
2015-08-19 03:00:00,4,149.436051759426,477.841363240172,95.2577382320846,48.6282265981224
2015-08-27 11:00:00,4,169.208487646646,397.580450201061,106.094454032185,40.6734754002604
2015-09-04 19:00:00,4,164.872348574214,510.967924927233,116.892480278514,40.4251768728379
2015-09-13 03:00:00,4,174.28093122534,462.992440027055,85.4118859483643,30.9398362283935
2015-09-21 11:00:00,4,151.658465454562,365.779972042833,100.871008249764,49.5806863576902
2015-09-29 19:00:00,4,191.31490377443,475.383462956438,98.5060415816835,39.0402815382978
2015-10-08 03:00:00,4,162.668608694045,433.610612537263,94.1454227779131,42.6833080621273
2015-10-16 11:00:00,4,154.034039961821,456.604797902078,106.388508117571,40.5726264865703
2015-10-24 19:00:00,4,174.876534560237,406.754807394123,88.8245747073561,42.4555782049766
2015-11-02 03:00:00,4,189.837480568549,444.545838438863,97.3162856767742,46.0710140797464
2015-11-10 11:00:00,4,171.738147816427,493.875850517159,114.274706107299,37.5199243851858
2015-11-18 19:00:00,4,155.842548056479,390.576602820569,107.765537353484,37.0289165881826
2015-11-27 03:00:00,4,181.88616542809,422.180816150527,99.6464646686981,34.8310586717762
2015-12-05 11:00:00,4,179.573982495441,441.845162031819,98.3605125420622,42.9206248052306
2015-12-13 19:00:00,4,159.835736255981,449.795960680556,106.067810879728,40.9468251363221
2015-12-22 03:00:00,4,178.637544456818,435.698349439575,102.069249624289,47.9476471730665
2015-12-30 11:00:00,4,166.209958930378,514.764319686131,101.767961697506,38.2118808253604
2015-01-07 18:00:00,5,163.378191146402,378.787067396712,100.831484082094,39.335371220742
2015-01-16 02:00:00,5,155.775849860461,426.638800722302,95.878092309893,35.2972768466005
2015-01-24 10:00:00,5,160.611278051573,447.2516783319,108.108092131277,37.1054616325705
2015-02-01 18:00:00,5,165.014271764714,498.047827313325,94.7682369244963,43.1030939521834
2015-02-10 02:00:00,5,179.550733213305,539.29303733632,113.024875423047,39.6747046944206
2015-02-18 10:00:00,5,173.660019217943,375.587657731873,96.2113977968706,48.2096093981913
2015-02-26 18:00:00,5,182.560168182675,402.766114400101,102.325327302818,40.6961438035799
2015-03-07 02:00:00,5,157.700264564421,483.863222873605,93.1681486823287,48.0785775487968
2015-03-15 10:00:00,5,189.473512699022,506.084175408121,114.482558281759,34.9276432522941
2015-03-23 18:00:00,5,182.387090804876,483.775882681524,94.5457387950364,39.9029009090904
2015-04-01 02:00:00,5,172.05360112233,448.20403125803,91.0139225453448,39.3809300106105
2015-04-09 10:00:00,5,187.754962490278,423.128318397821,96.1058219724038,41.5133252358983
2015-04-17 18:00:00,5,188.129342961858,446.289672251544,90.3287137085559,41.0511562512361
2015-04-26 02:00:00,5,143.355330486432,424.999931596198,92.9823990948082,39.04495923848
2015-05-04 10:00:00,5,173.381508218186,508.708579842567,94.3126649854476,44.231969552335
2015-05-12 18:00:00,5,182.573231520077,463.439594396921,96.7708672185027,46.0216405711433
2015-05-21 02:00:00,5,177.749627784722,421.524055812815,115.317990946233,44.8441365619679
2015-05-29 10:00:00,5,162.848418851202,492.278879504316,110.593074344572,56.0893592943162
2015-06-06 18:00:00,5,192.04359225352,434.919094612712,91.742414406423,34.7196642980864
2015-06-15 02:00:00,5,190.806115968591,400.091374280462,100.495834162299,45.6383244500787
2015-06-23 10:00:00,5,174.356511996653,389.072919975559,89.2023977456109,35.515808271389
2015-07-01 18:00:00,5,198.275415716426,395.526945153799,101.274350560401,41.8930231249941
2015-07-10 02:00:00,5,154.10798496569,484.669901533178,97.3754786125442,47.254702382947
2015-07-18 10:00:00,5,201.801033055821,453.615981115171,98.4248693316692,30.5143778888634
2015-07-26 18:00:00,5,196.445555143725,449.419351425297,98.3466387917203,44.6089163051653
2015-08-04 02:00:00,5,185.817594848428,360.146949673679,101.210074952029,38.7393522557069
2015-08-12 10:00:00,5,139.268434307086,451.675490507833,115.267544375831,37.3455078227265
2015-08-20 18:00:00,5,181.326048809748,497.371293543469,128.579116193737,44.441901821995
2015-08-29 02:00:00,5,162.088915573347,439.762592862811,100.636750649236,28.8867136724637
2015-09-06 10:00:00,5,196.465590076125,368.858596969315,99.3111025032701,25.2600899708334
2015-09-14 18:00:00,5,209.924448267247,474.260554809235,138.763058366107,43.3112686901032
2015-09-23 02:00:00,5,171.03534789879,495.37408652068,109.656541350059,45.0029168805696
2015-10-01 10:00:00,5,207.496006473323,431.795168619096,97.0233474902222,40.3813239369255
2015-10-09 18:00:00,5,176.373840238024,523.882907991062,93.2123422799614,39.9160645580723
2015-10-18 02:00:00,5,180.781229098248,479.063919819384,83.6800663526586,45.878378881649
2015-10-26 10:00:00,5,167.351943383893,456.353233190854,101.956515968362,46.1814004231126
2015-11-03 18:00:00,5,136.785048210913,446.742913735375,87.9742443139659,40.6926832421527
2015-11-12 02:00:00,5,156.856441868176,402.400960396613,109.016066930696,40.3222547441138
2015-11-20 10:00:00,5,193.905507010881,399.161742885928,92.5155631931661,39.2899784587525
2015-11-28 18:00:00,5,152.429733014224,567.258418451987,97.784008598787,41.5549294504574
2015-12-07 02:00:00,5,186.10634336034,411.813867450859,94.8567497763858,28.9133785251493
2015-12-15 10:00:00,5,193.527375821647,458.842541539391,109.618540600931,28.1429206993164
2015-12-23 18:00:00,5,145.080604170003,488.994369578305,99.1050773603068,44.393902442614
2016-01-01 02:00:00,5,162.96488718125,511.046527240412,153.187089728563,41.7721482359371
2015-01-09 09:00:00,6,153.162690256309,428.899214421191,97.4441335836842,40.2065518615199
2015-01-17 17:00:00,6,162.377555581262,372.966850387725,101.754286708828,42.8772546417219
2015-01-26 01:00:00,6,173.196623800984,477.454161375951,107.897633096325,41.8811862975881
2015-02-03 09:00:00,6,143.874041490503,410.742686218062,114.654997759343,36.1208101133045
2015-02-11 17:00:00,6,169.655773908915,467.280123191626,109.445071717423,34.5862496222115
2015-02-20 01:00:00,6,136.228664595595,536.786310901689,96.364576857937,44.027963531743
2015-02-28 09:00:00,6,170.411254539897,381.102894725939,93.9982039299267,34.4975122137979
2015-03-08 17:00:00,6,201.804825673156,458.603882355828,84.7719609200049,46.9358838422756
2015-03-17 01:00:00,6,188.717756995442,434.785435117982,116.001452896225,45.1710507777515
2015-03-25 09:00:00,6,181.330299940215,450.241718502133,99.7058237386023,46.415258725649
2015-04-02 17:00:00,6,187.133535759784,417.102729762298,100.783606015255,43.8971930947067
2015-04-11 01:00:00,6,171.221635722637,532.10353087465,89.2377555085563,44.7041743639474
2015-04-19 09:00:00,6,184.802476149736,498.388839701155,95.1929171969237,51.4685674173029
2015-04-27 17:00:00,6,182.139915788896,476.358072384091,93.0237370488062,34.0327950092364
2015-05-06 01:00:00,6,162.296512094087,475.764749096788,95.9865174782511,42.1490065292935
2015-05-14 09:00:00,6,171.593292969291,490.818554201842,108.30346799129,33.684783183935
2015-05-22 17:00:00,6,192.800989644135,441.878524182597,114.099821961333,35.5877461995552
2015-05-31 01:00:00,6,184.117696442217,401.520051204093,112.25258167725,44.1104116797797
2015-06-08 09:00:00,6,157.700057312106,462.919705782032,108.280426317833,39.4637836507804
2015-06-16 17:00:00,6,170.387788713125,391.685916738806,106.663661323253,35.0686574719543
2015-06-25 01:00:00,6,163.783550752119,421.76840293672,98.6167291653132,35.7353448196961
2015-07-03 09:00:00,6,142.604229355683,433.696240195624,100.169604647413,34.09686114309
2015-07-11 17:00:00,6,177.065165740438,431.509144960354,93.7275496115786,40.1979447008401
2015-07-20 01:00:00,6,158.735449626463,493.765232469301,126.002828485307,41.394789958214
2015-07-28 09:00:00,6,166.183603799496,452.426310857408,89.247988083586,44.7546024605715
2015-08-05 17:00:00,6,182.563509260493,400.15377667632,118.404568017811,46.9315208499697
2015-08-14 01:00:00,6,164.346072401556,480.279427545638,102.472880129913,47.3241991224042
2015-08-22 09:00:00,6,179.925329799642,407.761461452024,112.220824553085,42.8379868035722
2015-08-30 17:00:00,6,154.146658360497,360.406068616389,87.5953568032278,46.8775075253383
2015-09-08 01:00:00,6,171.638775665854,434.321395087448,90.6480369369064,41.1806716939087
2015-09-16 09:00:00,6,188.020261883503,527.822525904313,89.2848322881458,42.657327360556
2015-09-24 17:00:00,6,191.875839230686,414.097854506983,97.636432024298,36.8029227084596
2015-10-03 01:00:00,6,197.360053898403,435.465151469807,102.330087854983,42.748463995301
2015-10-11 09:00:00,6,170.688447118498,462.088207796839,98.3121885691228,26.62098771458
2015-10-19 17:00:00,6,169.029425401886,485.262260976666,106.151663134366,42.725236808016
2015-10-28 01:00:00,6,197.688649643194,477.863948353148,83.3175483673722,44.4090626142776
2015-11-05 09:00:00,6,165.252569752089,512.12609771506,94.3805069520844,44.6303598997456
2015-11-13 17:00:00,6,172.086937779917,521.764468137744,91.1949096972329,33.4551306521311
2015-11-22 01:00:00,6,181.328462682712,421.57732481833,98.789370303973,40.0414687027502
2015-11-30 09:00:00,6,145.54825091092,498.08062464149,96.7880492005824,38.2382028468565
2015-12-08 17:00:00,6,190.709046561788,507.172579692264,125.951055147371,32.6117998160481
2015-12-17 01:00:00,6,171.635849985193,440.930116956689,123.991656676311,50.3612363403183
2015-12-25 09:00:00,6,194.552091542982,413.180995078744,120.585772797147,45.1108480510873
2015-01-02 16:00:00,7,180.147257450483,476.705542455404,118.013897957679,35.0817760915562
2015-01-11 00:00:00,7,163.771804492789,475.044495688591,112.13184423929,44.6322905648413
2015-01-19 08:00:00,7,153.054738135401,558.140477463619,97.5037198740895,43.506766754258
2015-01-27 16:00:00,7,172.947989738667,479.418726039904,115.923412414527,42.1452908829645
2015-02-05 00:00:00,7,180.236848459835,424.190270739944,116.879654992483,57.9298542396013
2015-02-13 08:00:00,7,208.555409680869,432.714927527996,94.5776556197654,30.1215489727254
2015-02-21 16:00:00,7,159.103699818122,546.879784608807,111.242371881013,34.3440451558295
2015-03-02 00:00:00,7,164.967257105014,441.275539950255,104.581924552666,41.0695359997363
2015-03-10 08:00:00,7,160.63353266012,355.721095251333,80.5056923547647,37.5535041386769
2015-03-18 16:00:00,7,159.316744321609,409.942709618641,96.7038527290755,43.5097084227545
2015-03-27 00:00:00,7,152.409800712635,502.211244672955,101.371886155571,42.3615322156738
2015-04-04 08:00:00,7,163.377667270051,484.462038343393,88.6023971269419,38.7714492770336
2015-04-12 16:00:00,7,170.905476618945,435.616419853173,82.0688807715131,39.9966583913673
2015-04-21 00:00:00,7,182.990037589508,486.39984024546,86.7546127135004,28.9551693605878
2015-04-29 08:00:00,7,161.677040230597,511.180885615268,104.937024893608,31.5361059411459
2015-05-07 16:00:00,7,175.325543472882,480.658278773913,101.154563593924,45.0064538248872
2015-05-16 00:00:00,7,159.450972037305,409.532136194648,100.046313637268,39.9777136006605
2015-05-24 08:00:00,7,196.140526879449,434.783483217846,99.985456971391,41.9020184831757
2015-06-01 16:00:00,7,165.223264353055,389.744032259407,101.942087374523,32.1043334825829
2015-06-10 00:00:00,7,189.787324034555,464.194633960499,99.0632280496653,45.3603661030029
2015-06-18 08:00:00,7,195.250401688818,505.399109935044,78.5335306540729,43.4553505776184
2015-06-26 16:00:00,7,155.625407479514,409.462135945028,103.15832418889,38.0711600063036
2015-07-05 00:00:00,7,157.083528924912,375.81734883941,122.543669008454,47.1821343985102
2015-07-13 08:00:00,7,183.816791824966,439.831783628508,105.695338445318,40.1596996780139
2015-07-21 16:00:00,7,184.753568736976,479.829023696884,99.6915111936465,34.2960086253901
2015-07-30 00:00:00,7,173.103729336268,556.518422127847,85.4389318807091,50.0132781401925
2015-08-07 08:00:00,7,153.368218956814,474.624081124852,80.3411132918376,30.9144069343429
2015-08-15 16:00:00,7,162.248255135715,396.434467717191,92.2519450834338,40.1203185609025
2015-08-24 00:00:00,7,162.010018568221,426.655932545914,114.515815156754,43.8919104521911
2015-09-01 08:00:00,7,153.110661129345,475.136726525649,116.808209456702,35.0508460961961
2015-09-09 16:00:00,7,160.39683968516,490.693310187883,93.9348134496109,47.7551150195043
2015-09-18 00:00:00,7,151.837101785789,422.757354981858,83.7112910281398,34.5194569069644
2015-09-26 08:00:00,7,184.31231199766,429.950578837387,113.992798685181,43.897124670671
2015-10-04 16:00:00,7,181.834517449882,420.633166906874,106.833886967275,49.4176294880898
2015-10-13 00:00:00,7,173.720514618839,420.081511775588,106.350853486253,37.5254506222392
2015-10-21 08:00:00,7,144.397732946396,476.267609337956,103.664745713036,34.4064892863733
2015-10-29 16:00:00,7,181.962664686085,360.843849363862,101.364249139621,40.895590380189
2015-11-07 00:00:00,7,147.482178106554,411.387315705202,74.0391860532079,43.7249898770203
2015-11-15 08:00:00,7,181.85891229737,413.609999228337,95.5157182584667,48.4581185982041
2015-11-23 16:00:00,7,147.553863664217,452.118792006157,88.1946908305114,40.0505273692809
2015-12-02 00:00:00,7,160.275786344857,486.441772518875,87.9636083491914,46.5273119789979
2015-12-10 08:00:00,7,166.730743856573,502.178487944955,85.3221470088954,41.6217778137081
2015-12-18 16:00:00,7,175.690212323844,340.655971561214,119.975661736157,42.375331863353
2015-12-27 00:00:00,7,184.772165240594,397.913918840203,102.870555452484,41.4471293162084
2015-01-04 07:00:00,8,185.498725083037,473.555605396724,100.338849442195,40.6846387993413
2015-01-12 15:00:00,8,145.139237112792,402.34124638164,122.333360429665,43.7416784216428
2015-01-20 23:00:00,8,166.559919668807,445.273563677989,131.227024803521,41.8821729454962
2015-01-29 07:00:00,8,182.278861075583,412.05911977018,98.1288433890299,54.7029951721098
2015-02-06 15:00:00,8,193.882176978128,452.272533420725,113.528495026334,46.3847566159809
2015-02-14 23:00:00,8,151.757111544531,450.452972742688,96.4478641335046,46.4040221124105
2015-02-23 07:00:00,8,149.127816331943,485.747495685165,91.6573583854359,42.1364451980739
